关卡,蓝球,红球,绿球,黄球,紫球,橙球,黑球,白球,总行数,石头,雪块,炸弹,彩虹球,燃烧瓶,蓝分裂球,红分裂球,绿分裂球,黄分裂球,紫分裂球,钥匙,锁定球,收集目标1,收集目标2,发射球数量,通关率,漩涡球,藤蔓精灵,虫洞对,黑洞,地雷,繁殖球,花苞球,精灵茧,透明球,晶光炮,风眼出口,毒液附着,冰凌附着,气泡护盾附着,蜘蛛,彩云,多精灵救援目标,彩虹棱镜球,关卡类型,玩法模式,单精灵救援,限时球,棋盘遮挡
779,12,26,13,0,0,0,13,12,15,0,25,0,0,0,0,2,0,0,0,2,20,R:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
780,12,12,26,0,0,0,13,13,15,0,25,0,0,0,0,0,2,0,0,2,20,G:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
781,31,16,15,15,0,0,0,15,15,0,25,0,0,0,1,0,0,0,0,1,10,B:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
782,15,31,16,15,0,0,0,15,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
783,15,15,31,16,0,0,0,15,15,0,25,0,0,0,0,0,1,0,0,1,10,G:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
784,15,15,14,31,0,0,0,15,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
785,31,16,15,15,0,0,0,15,15,0,25,0,0,0,2,0,0,0,0,1,10,B:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
786,21,10,10,10,10,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,B:21,雪球:25,33,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,flora,0,none
787,13,27,13,13,13,0,0,0,15,0,25,0,0,0,0,2,0,0,0,2,20,R:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
788,13,13,27,13,12,0,0,0,15,0,25,0,1,0,0,0,2,0,0,2,20,G:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
789,12,13,13,26,12,0,0,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
790,12,12,13,13,26,0,0,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
791,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
792,0,16,15,15,31,15,0,0,15,0,25,0,0,0,0,0,0,0,1,1,10,P:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
793,0,31,15,16,15,15,0,0,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
794,0,15,31,14,15,15,0,0,15,0,25,0,0,0,0,0,2,0,0,1,10,G:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
795,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
796,0,0,27,14,13,13,13,0,15,0,25,0,0,0,0,0,2,0,0,2,20,G:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
797,0,0,13,27,13,13,13,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
798,0,0,13,12,27,13,13,0,15,0,25,0,1,0,0,0,0,0,2,2,20,P:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
799,0,0,20,10,10,9,10,0,15,0,25,0,0,0,0,0,0,0,0,0,0,G:20,雪球:25,35,42.0%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,loco,0,none
800,0,0,13,26,13,12,12,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
801,0,0,0,34,16,17,17,17,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:25,42,50.0%,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
802,0,0,0,16,34,16,17,17,15,0,25,0,0,1,0,0,0,0,0,0,0,P:34,雪球:25,42,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
803,0,0,0,34,17,17,16,17,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:25,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
804,0,0,0,17,34,16,16,16,15,0,25,0,0,0,0,0,0,0,1,0,0,P:39,雪球:25,42,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
805,0,0,0,32,15,16,15,15,15,0,25,0,0,0,0,0,0,0,0,1,10,Y:32,雪球:25,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
806,33,0,0,0,16,16,17,16,15,0,25,0,0,1,0,0,0,0,0,0,0,B:33,雪球:25,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
807,16,0,0,0,33,16,16,15,15,0,25,1,0,0,0,0,0,0,0,0,0,P:33,雪球:25,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
808,32,0,0,0,16,16,16,15,15,0,25,1,0,0,1,0,0,0,0,0,0,B:37,雪球:25,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
809,15,0,0,0,32,15,16,16,15,0,25,0,0,0,0,0,0,0,0,0,0,P:32,雪球:25,44,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
810,26,0,0,0,13,12,13,13,15,0,25,0,0,0,0,0,0,0,0,2,20,B:26,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
811,35,17,0,0,0,17,17,16,15,0,25,0,0,0,0,0,0,0,0,0,0,B:35,雪球:25,42,50.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
812,16,34,0,0,0,17,17,16,15,0,25,0,0,1,0,0,0,0,0,0,0,R:34,雪球:25,42,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
813,34,17,0,0,0,16,17,17,15,0,25,0,0,0,0,0,0,0,0,0,0,B:34,雪球:25,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
814,16,34,0,0,0,16,16,17,15,0,25,0,0,0,0,1,0,0,0,0,0,R:39,雪球:25,42,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
815,32,16,0,0,0,15,15,15,15,0,25,0,0,0,0,0,0,0,0,1,10,B:32,雪球:25,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
816,16,16,33,0,0,0,17,16,15,0,25,0,0,1,0,0,0,0,0,0,0,G:33,雪球:25,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
817,33,16,16,0,0,0,15,16,15,0,25,1,0,0,0,0,0,0,0,0,0,B:33,雪球:25,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
818,16,32,16,0,0,0,16,15,15,0,25,1,0,0,0,1,0,0,0,0,0,R:37,雪球:25,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
819,15,16,32,0,0,0,16,15,15,0,25,0,0,0,0,0,0,0,0,0,0,G:32,雪球:25,44,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
820,26,13,12,0,0,0,13,13,15,0,25,0,0,0,0,0,0,0,0,2,20,B:26,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
821,34,17,17,17,0,0,0,16,15,0,25,0,0,0,0,0,0,0,0,0,0,B:34,雪球:25,42,50.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
822,16,34,17,17,0,0,0,16,15,0,25,0,0,1,0,0,0,0,0,0,0,R:34,雪球:25,42,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
823,17,16,34,17,0,0,0,17,15,0,25,0,0,0,0,0,0,0,0,0,0,G:34,雪球:25,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
824,16,16,16,34,0,0,0,17,15,0,25,0,0,0,0,0,0,1,0,0,0,Y:39,雪球:25,42,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
825,22,11,11,11,0,0,0,10,15,0,25,0,0,0,0,0,0,0,0,0,0,B:22,雪球:25,33,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,kelu,0,none
826,33,16,16,17,16,0,0,0,15,0,25,0,0,1,0,0,0,0,0,0,0,B:33,雪球:25,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
827,16,33,16,15,16,0,0,0,15,0,25,1,0,0,0,0,0,0,0,0,0,R:33,雪球:25,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
828,16,16,32,16,15,0,0,0,15,0,25,1,0,0,0,0,1,0,0,0,0,G:37,雪球:25,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
829,15,16,16,32,15,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:32,雪球:25,44,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
830,13,12,13,13,26,0,0,0,15,0,25,0,0,0,0,0,0,0,0,2,20,P:26,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
831,0,17,17,34,16,17,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:25,42,50.0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
832,0,17,17,16,34,16,0,0,15,0,25,0,0,1,0,0,0,0,0,0,0,P:34,雪球:25,42,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
833,0,34,16,17,17,17,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,R:34,雪球:25,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
834,0,16,34,16,17,16,0,0,15,0,25,0,0,0,0,0,1,0,0,0,0,G:39,雪球:25,42,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
835,0,15,15,32,15,16,0,0,15,0,25,0,0,0,0,0,0,0,0,1,10,Y:32,雪球:25,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
836,0,0,17,33,16,16,16,0,15,0,25,0,0,1,0,0,0,0,0,0,0,Y:33,雪球:25,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
837,0,0,15,16,33,16,16,0,15,0,25,1,0,0,0,0,0,0,0,0,0,P:33,雪球:25,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
838,0,0,32,16,15,16,16,0,15,0,25,1,0,0,0,0,1,0,0,0,0,G:37,雪球:25,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
839,0,0,16,32,15,15,16,0,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:32,雪球:25,44,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
840,0,0,13,13,26,13,12,0,15,0,25,0,0,0,0,0,0,0,0,2,20,P:26,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
841,0,0,0,34,16,17,17,17,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:25,42,50.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
842,0,0,0,10,22,10,11,11,15,0,25,0,0,0,0,0,0,0,0,0,0,P:22,雪球:25,33,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,yumi,0,none
843,0,0,0,34,17,17,16,17,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:25,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
844,0,0,0,17,34,16,16,16,15,0,25,0,0,0,0,0,0,0,1,0,0,P:39,雪球:25,42,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
845,0,0,0,32,15,16,15,15,15,0,25,0,0,0,0,0,0,0,0,1,10,Y:32,雪球:25,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
846,33,0,0,0,16,16,17,16,15,0,25,0,0,1,0,0,0,0,0,0,0,B:33,雪球:25,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
847,16,0,0,0,33,16,16,15,15,0,25,1,0,0,0,0,0,0,0,0,0,P:33,雪球:25,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
848,32,0,0,0,16,16,16,15,15,0,25,1,0,0,1,0,0,0,0,0,0,B:37,雪球:25,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
849,15,0,0,0,32,15,16,16,15,0,25,0,0,0,0,0,0,0,0,0,0,P:32,雪球:25,44,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
850,26,0,0,0,13,12,13,13,15,0,25,0,0,0,0,0,0,0,0,2,20,B:26,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
851,34,17,0,0,0,16,16,16,15,0,28,0,0,0,0,0,0,0,0,0,0,B:34,雪球:28,42,50.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,multi_trapped_spirit_rescue,shot_limited,-,0,none
852,16,33,0,0,0,17,16,16,15,0,28,0,0,1,0,0,0,0,0,0,0,R:33,雪球:28,43,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
853,34,16,0,0,0,16,17,16,15,0,28,0,0,0,0,0,0,0,0,0,0,B:34,雪球:28,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
854,16,33,0,0,0,16,16,16,15,0,28,0,0,0,0,1,0,0,0,0,0,R:38,雪球:28,43,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
855,31,15,0,0,0,15,15,15,15,0,28,0,0,0,0,0,0,0,0,1,10,B:31,雪球:28,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
856,32,16,15,0,0,0,16,16,15,0,28,0,0,1,0,0,0,0,0,0,0,B:32,雪球:28,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
857,16,32,15,0,0,0,15,16,15,0,28,1,0,0,0,0,0,0,0,0,0,R:32,雪球:28,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
858,16,15,32,0,0,0,15,15,15,0,28,1,0,0,0,0,1,0,0,0,0,G:37,雪球:28,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
859,31,14,15,0,0,0,15,15,15,0,28,0,0,0,0,0,0,0,0,0,0,B:31,雪球:28,45,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
860,12,25,12,0,0,0,12,12,15,0,28,0,0,0,0,0,0,0,0,2,20,R:25,雪球:28,46,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
861,34,17,16,16,0,0,0,16,15,0,28,0,0,0,0,0,0,0,0,0,0,B:34,雪球:28,42,50.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
862,16,33,17,16,0,0,0,16,15,0,28,0,0,1,0,0,0,0,0,0,0,R:33,雪球:28,43,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
863,10,10,21,10,0,0,0,10,15,0,28,0,0,0,0,0,0,0,0,0,0,G:21,雪球:28,33,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,milu,0,none
864,16,16,16,33,0,0,0,16,15,0,28,0,0,0,0,0,0,1,0,0,0,Y:38,雪球:28,43,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
865,31,15,15,15,0,0,0,15,15,0,28,0,0,0,0,0,0,0,0,1,10,B:31,雪球:28,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
866,32,16,15,16,16,0,0,0,15,0,28,0,0,1,0,0,0,0,0,0,0,B:32,雪球:28,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
867,16,32,15,15,16,0,0,0,15,0,28,1,0,0,0,0,0,0,0,0,0,R:32,雪球:28,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
868,16,15,32,15,15,0,0,0,15,0,28,1,0,0,0,0,1,0,0,0,0,G:37,雪球:28,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
869,14,15,15,31,15,0,0,0,15,0,28,0,0,0,0,0,0,0,0,0,0,Y:31,雪球:28,45,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
870,12,12,12,12,25,0,0,0,15,0,28,0,0,0,0,0,0,0,0,2,20,P:25,雪球:28,46,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
871,0,16,16,34,16,17,0,0,15,0,28,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:28,42,50.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
872,0,17,16,16,33,16,0,0,15,0,28,0,0,1,0,0,0,0,0,0,0,P:33,雪球:28,43,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
873,0,34,16,17,16,16,0,0,15,0,28,0,0,0,0,0,0,0,0,0,0,R:34,雪球:28,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
874,0,16,33,16,16,16,0,0,15,0,28,0,0,0,0,0,1,0,0,0,0,G:38,雪球:28,43,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
875,0,15,15,31,15,15,0,0,15,0,28,0,0,0,0,0,0,0,0,1,10,Y:31,雪球:28,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
876,0,0,16,16,32,16,15,0,15,0,28,0,0,1,0,0,0,0,0,0,0,P:32,雪球:28,43,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
877,0,0,32,15,16,16,15,0,15,0,28,1,0,0,0,0,0,0,0,0,0,G:32,雪球:28,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
878,0,0,15,32,15,16,15,0,15,0,28,1,0,0,0,0,0,1,0,0,0,Y:37,雪球:28,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
879,0,0,15,15,31,14,15,0,15,0,28,0,0,0,0,0,0,0,0,0,0,P:31,雪球:28,45,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
880,0,0,25,12,12,12,12,0,15,0,28,0,0,0,0,0,0,0,0,2,20,G:25,雪球:28,46,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
881,0,0,0,33,15,16,16,16,15,0,28,0,0,0,0,0,0,0,0,0,0,Y:33,雪球:28,44,50.0%,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
882,0,0,0,16,33,16,17,16,15,0,28,0,0,1,0,0,0,0,0,0,0,P:33,雪球:28,43,48.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
883,0,0,0,34,16,16,16,17,15,0,28,0,0,0,0,0,0,0,0,0,0,Y:34,雪球:28,42,46.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
884,0,0,0,16,33,16,16,16,15,0,28,0,0,0,0,0,0,0,1,0,0,P:38,雪球:28,43,44.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
885,0,0,0,31,15,15,15,15,15,0,28,0,0,0,0,0,0,0,0,1,10,Y:31,雪球:28,46,42.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
886,20,0,0,0,9,9,10,10,15,0,28,0,0,0,0,0,0,0,0,0,0,B:20,雪球:28,33,42.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,lumi,0,none
887,16,0,0,0,32,16,15,15,15,0,28,1,0,0,0,0,0,0,0,0,0,P:32,雪球:28,44,42.0%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
888,32,0,0,0,16,15,15,15,15,0,28,1,0,0,1,0,0,0,0,0,0,B:37,雪球:28,44,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
889,15,0,0,0,31,14,15,15,15,0,28,0,0,0,0,0,0,0,0,0,0,P:31,雪球:28,45,42.0%,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
